code,"name","lat","lon","families"
mboi1246,"Mboi",9.86954,12.545,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Cameroun-Ubangian, Bena-Mboi"
monz1249,"Monzombo",3.19008,18.5129,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Cameroun-Ubangian, Ubangi, Mundu-Baka, Western Mundu-Baka, River Western Mundu-Baka, Monzomboic"
moro1289,"Marori",-8.5692,140.688,""
moni1237,"Mangue",13.5343,274.8254,"Otomanguean, Western Otomanguean, Tlapanec-Manguean, Manguean"
mong1331,"Mongolian",45.770479,87.2541356666667,"Mongolic-Khitan, Mongolic, Eastern Mongolic, Khalkha-Buriat"
mono1268,"Monom",14.5948,108.348,"Austroasiatic, Bahnaric, North Bahnaric, Hre-Sedang-Todrah-Monam"
mopa1243,"Mopán Maya",16.3533,270.9327,"Mayan, Core Mayan, Yucatecan, Mopan-Itza"
morb1239,"Mor (Bomberai Peninsula)",-2.85747,132.845,""
moro1285,"Moro",10.9194,30.2138,"Heibanic, West-Central Heibanic, Western Heibanic"
moss1236,"Mossi",11.95,-1.32,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Northern Central Gur, Bwamu-Oti-Volta, Oti-Volta, Nuclear Oti-Volta, Gurma-Yom-Oti-Volta Occidental, Oti-Volta Occidental, Nuclear Oti-Volta Occidental, Northwest Oti-Volta, Mossi-Farefare, Mossic"
bari1297,"Barí",9.08497,287.0647,"Chibchan, Core Chibchan, Magdalenic, Southern Magdalenic"
mogu1251,"Mogum",11.5199,18.6082,"Afro-Asiatic, Chadic, East Chadic, East Chadic B, East Chadic B.1, Dangla-Mabire-Birgit, Birgit-Mogum-Toram"
moha1256,"Mohave",34.8866,245.401,"Cochimi-Yuman, Yuman, General Yuman, River Yuman"
moic1236,"Moi (Congo)",-1.72413,16.4556,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, Central-Western Bantu, North Zaire River, Rivers Bantu, Ngiri, Ngiri Riverain Ubangi, Ngiri Riverain Ubangi-Ripuaire, Bobangic, Bobangic Riverain"
moli1248,"Molima",-9.57457,150.614,"Austronesian, Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic linkage, Papuan Tip linkage, Nuclear Papuan Tip linkage, North Papuan Mainland-D'Entrecasteaux linkage, Bwaidoga linkage"
shek1244,"Shekkacho",7.27424,35.3922,"Ta-Ne-Omotic, Kefoid, South Gonga"
muku1242,"Mukulu",11.8644,18.1822,"Afro-Asiatic, Chadic, East Chadic, East Chadic B"
mpot1240,"Mpoto",-11.13767,34.71269,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Narrow Bantu, East Bantu, Rufiji-Ruvuma, Rufijic, Matengic"
mull1237,"Mullukmulluk",-13.427,130.664,"Northern Daly"
mang1381,"Mangarrayi",-14.8,133.5,"Mangarrayi-Maran"
mach1268,"Machinere",-10.661655,289.791892,"Arawakan, Southern Maipuran, Purus-Chamicuro, Purus, Yineic"
maja1242,"Majang",7.71,34.97,"Surmic"
marb1239,"Marba",9.54,15.8,"Afro-Asiatic, Chadic, Masa, North Masa, Marba-Musey-Ham"
maun1240,"Mawng",-11.66,133.376,"Iwaidjan Proper"
mpad1242,"Mpade",12.561391,14.446893,"Afro-Asiatic, Chadic, Biu-Mandara, North Biu-Mandara, Kotoko-Buduma, Kotoko Septentrional, Kotoko Septentrional 2"
mart1256,"Martu Wangka",-23.350911655789,123.66842240336,"Pama-Nyungan, Desert Nyungic, Wati, Martuwangkic, Warnman-Wangka"
mbar1260,"Mbara (Chad)",10.91,15.54,"Afro-Asiatic, Chadic, Biu-Mandara, North Biu-Mandara, Musguic, Musgu-Mbara"
midd1327,"Middle Watut",-6.88249,146.399126,"Austronesian, Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic linkage, North New Guinea linkage, Huon Gulf, Markham, Watut"
yoso1239,"Yosondúa Mixtec",16.874,262.421,"Otomanguean, Eastern Otomanguean, Amuzgo-Mixtecan, Mixtecan, Mixtec-Cuicatec, Mixtec, Western Alta Mixtec, Southwestern Alta Mixtec, Chalcatongic"
mind1255,"Mindiri",-5.5,146.15,"Austronesian, Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic linkage, North New Guinea linkage, Ngero-Vitiaz linkage, Vitiaz linkage, Bel-Roinji-Nenaya, Bel, Eastern Bel"
miuu1237,"Miu",-5.88037,149.557,"Austronesian, Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic linkage, North New Guinea linkage, Ngero-Vitiaz linkage, Vitiaz linkage, Southwest New Britain linkage, Arawe-Pasismanua, Pasismanua"
miga1241,"Migabac",-6.33237,147.713,"Nuclear Trans New Guinea, Finisterre-Huon, Huon, Eastern Huon, Trans Vitiaz, Huon Tip, Sopac"
mati1255,"Matís",-4.3553,289.7921,"Pano-Tacanan, Panoan, Mayoruna Branch, Mayo Group, Matis subgroup"
vang1243,"Vangunu",-8.66826,157.997,"Austronesian, Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic linkage, Meso Melanesian linkage, New Ireland-Northwest Solomonic linkage, St George linkage, Northwest Solomonic, New Georgia, East New Georgia, Marovo-Vangunu"
dadi1250,"Dadibi",-6.65765,144.511,"Teberan"
mian1256,"Mian",-4.70881,141.523,"Nuclear Trans New Guinea, Asmat-Awyu-Ok, Awyu-Ok, Ok-Oksapmin, Ok, Mountain Ok, Mianic"
maku1278,"Makuráp",-11.8701,295.6799,"Tupian, Arikem-Tupari, Tuparic"
mung1272,"Mungkip",-6.46208,146.747,"Nuclear Trans New Guinea, Finisterre-Huon, Finisterre-Saruwaged, Erap, Boana"
mapi1252,"Mapidian-Mawayana",1.190187,301.414017,"Arawakan, Negro-Roraima, Pidjanan"
misi1243,"Misima-Paneati",-10.6821,152.696,"Austronesian, Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic linkage, Papuan Tip linkage, Peripheral Papuan Tip linkage, Kilivila-Misima"
mapi1250,"Mapia",0.908889,134.304722,"Austronesian, Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Micronesian, Central Micronesian, Western Micronesian, Chuukic-Ponapeic, Trukic, Nuclear Trukic"
mpii1239,"Mpi",18.1717,100.21,"Sino-Tibetan, Burmo-Qiangic, Lolo-Burmese, Loloish, Hani-Jino, Bisoid-Hanic, Hanic, Bi-Ka"
maba1278,"Maba (Indonesia)",0.59011,128.418,"Austronesian, Malayo-Polynesian, Eastern Malayo-Polynesian, South Halmahera-West New Guinea, Raja Ampat-South Halmahera, South Halmahera, Central-Eastern South Halmahera"
mbuk1243,"Mbuko",10.7788,14.1677,"Afro-Asiatic, Chadic, Biu-Mandara, Hurza"
mang1408,"Mangole",-1.87941,125.822,"Austronesian, Malayo-Polynesian, West Central Maluku, Sula-Buru, Sula"
mate1260,"Matepi",-5.13857,145.617,"Nuclear Trans New Guinea, Madang, Croisilles, Mabuso, Hanseman, Unclassified Hanseman"
momu1241,"Momuna",-5.04431,139.26,"Somahai"
kota1275,"Kota Bangun Kutai Malay",-0.27049,116.297,"Austronesian, Malayo-Polynesian, Malayo-Chamic, Malayic, Nuclear Malayic, East Borneo Malay"
tlaz1235,"Tlazoyaltepec Mixtec",17.02704,263.02173,"Otomanguean, Eastern Otomanguean, Amuzgo-Mixtecan, Mixtecan, Mixtec-Cuicatec, Mixtec, Eastern Alta Mixtec, Southeastern Alta Mixtec, Tlazoyal-Penoles"
mari1430,"Mariri",-6.15097,134.88107,"Austronesian, Malayo-Polynesian, Aru, Batuley-Mariri"
mama1276,"Mamasa",-3.0811,119.484,"Austronesian, Malayo-Polynesian, South Sulawesi, Northern South Sulawesi, Torajic"
raja1254,"Rajah Kabunsuwan Manobo",8.2934,126.266,"Austronesian, Malayo-Polynesian, Greater Central Philippine, Manobo, Central and Southern Manobo, East-West-Central Manobo, East and Central Manobo, East Manobo"
mbel1240,"Mbelime",10.4532,0.95645,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Gur, Central Gur, Northern Central Gur, Bwamu-Oti-Volta, Oti-Volta, Nuclear Oti-Volta, Oti-Volta Oriental, Waama-Tayari-Ditammari, Tayari-Ditammari, Ditammaric"
sout2866,"South Marquesan",-9.75663,221.021,"Austronesian, Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Central Pacific linkage, Tokalau Fijian, Polynesian, Nuclear Polynesian, Northern Outlier Polynesian-East Polynesian, Solomons Northern Outlier Polynesian-East Polynesian, Central Northern Outlier Polynesian-East Polynesian, East Polynesian, East Polynesian Distal, Marquesan"
moro1287,"Moronene",-4.62361,121.824,"Austronesian, Malayo-Polynesian, Celebic, Greater Eastern Celebic, Eastern Celebic, Southeastern Celebic, Bungku-Tolaki, Eastern Bungku-Tolaki"
modo1249,"Modole",1.40199,127.752,"North Halmahera, Northern North Halmahera, Mainland North Halmaheran, Kao River"
mani1297,"Manipa",-3.30342,127.565,"Austronesian, Malayo-Polynesian, Nunusaku, Piru Bay, West Piru Bay, Hoamoal, West Hoamoal"
mino1243,"Minokok",5.43348,116.759,"Austronesian, Malayo-Polynesian, North Borneo Malayo-Polynesian, Sabahan, Southwest Sabahan, Greater Dusunic, Dusunic, Kadazan-Sugut-Minokok, Sugut-Minokok Kadazan"
mand1443,"Mander",-2.29479,138.751,"Tor-Orya, Tor"
west2600,"West Makian",0.45332,127.63,"North Halmahera"
mokk1243,"Mok",18.9117,99.5821,"Austroasiatic, Khasi-Palaung, Palaungic, East Palaungic, Angkuic, Southern Angkuic"
mand1425,"Mandari",5.83656,31.2327,"Nilotic, Eastern Nilotic, Barian"
mosi1248,"Mosimo",-4.95226,145.605,"Nuclear Trans New Guinea, Madang, Croisilles, Mabuso, Hanseman, Wamas-Samosa-Murupi-Mosimo"
muru1273,"Murupi",-5.0245,145.606,"Nuclear Trans New Guinea, Madang, Croisilles, Mabuso, Hanseman, Wamas-Samosa-Murupi-Mosimo"
mamu1255,"Mamuju",-2.50762,119.082,"Austronesian, Malayo-Polynesian, South Sulawesi, Northern South Sulawesi"
mang1405,"Manggarai",-8.55748,120.329,"Austronesian, Malayo-Polynesian, Bima-Lembata, Flores-Sumba-Hawu, Flores Barat, Manggaraiic, Manggarai Khusus"
mala1487,"Malasanga",-5.9401,147.058,"Austronesian, Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic linkage, North New Guinea linkage, Ngero-Vitiaz linkage, Vitiaz linkage, Korap linkage"
mlab1235,"Mlabri",18.5533,101.163,"Austroasiatic, Khmuic, Phay-Pram, Tinic"
mari1426,"Sunwadia",-14.970047,168.057941,"Austronesian, Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, North and Central Vanuatu, Northern Vanuatu, Maewo"
mari1440,"Maricopa",33.5123,248.251,"Cochimi-Yuman, Yuman, General Yuman, River Yuman"
west2418,"Western Magar",28.2462,83.511,"Sino-Tibetan, Himalayish, Mahakiranti, Kham-Magar-Chepang, Magar"
mart1251,"Martha's Vineyard Sign Language",41.414542,289.374725,"Sign Language, L1 Sign Language, OKSLic"
else1239,"Elseng",-3.00176,140.418,""
misi1242,"Mising-Padam-Miri-Minyong",27.418,94.69,"Sino-Tibetan, Macro-Tani, Tani, Eastern Tani"
mara1382,"Mara Chin",22.1138,93.0387,"Sino-Tibetan, Kuki-Chin-Naga, Kuki-Chin, Central Kuki-Chin, Maraic, Nuclear Maraic"
maor1246,"Maori",-38.2881,176.541,"Austronesian, Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Central Pacific linkage, Tokalau Fijian, Polynesian, Nuclear Polynesian, Northern Outlier Polynesian-East Polynesian, Solomons Northern Outlier Polynesian-East Polynesian, Central Northern Outlier Polynesian-East Polynesian, East Polynesian, East Polynesian Proximal, Southern East Polynesian Proximal, Maoric"
west2392,"Western Mari",56.22,46.569,"Uralic, Mari"
hmwa1243,"Hmwaveke",-20.9246,164.768,"Austronesian, Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Southern Melanesian, New Caledonian, Mainland New Caledonian, Northern New Caledonian, Mid-Northern New Caledonian, Voh-Kone-Cem-Pac, Voh-Kone"
mort1237,"Mortlockese",5.50735,153.710778,"Austronesian, Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Micronesian, Central Micronesian, Western Micronesian, Chuukic-Ponapeic, Trukic, Nuclear Trukic, Central Trukic, Eastern Trukic, Mortlockese-Trukese"
merl1237,"Merlav",-14.450679,168.053527,"Austronesian, Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, North and Central Vanuatu, Northern Vanuatu, Torres-Banks linkage"
chek1238,"Cheke Holo",-8.27055,159.625,"Austronesian, Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic linkage, Meso Melanesian linkage, New Ireland-Northwest Solomonic linkage, St George linkage, Northwest Solomonic, Santa Isabel, East Santa Isabel"
mruu1242,"Mru",21.472,92.318,"Sino-Tibetan, Mruic"
moro1286,"Ande",-15.3498,166.891,"Austronesian, Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, North and Central Vanuatu, Northern Vanuatu, Espiritu Santo, West Santo, South-Central Santo"
nort2845,"North Marquesan",-8.89412,219.892,"Austronesian, Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Central Pacific linkage, Tokalau Fijian, Polynesian, Nuclear Polynesian, Northern Outlier Polynesian-East Polynesian, Solomons Northern Outlier Polynesian-East Polynesian, Central Northern Outlier Polynesian-East Polynesian, East Polynesian, East Polynesian Distal, Marquesan"
mari1414,"Maria (India)",19.7875,79.9144,"Dravidian, South Dravidian, South Dravidian II, Gondi, Southeast Gondi"
mara1399,"Maragus",-16.0695,167.33,"Austronesian, Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, North and Central Vanuatu, Central Vanuatu, Malakula, Western Malakula linkage, Peripheral Western Malakula, Northwestern Malakula"
marg1265,"Marghi Central",10.93854,13.0521,"Afro-Asiatic, Chadic, Biu-Mandara, North Biu-Mandara, Margi-Mandara-Mofu, Bura-Marghi, Marghic"
mono1269,"Mono (Cameroon)",8.78372,14.2254,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Cameroun-Ubangian, Mbumic, Northern Mbum, Tupuri-Mundang-Mambai, Mundangic"
mang1401,"Mangareva",-23.1095,225.03,"Austronesian, Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Central Pacific linkage, Tokalau Fijian, Polynesian, Nuclear Polynesian, Northern Outlier Polynesian-East Polynesian, Solomons Northern Outlier Polynesian-East Polynesian, Central Northern Outlier Polynesian-East Polynesian, East Polynesian, East Polynesian Distal, Far East Polynesian"
mara1404,"Maranao",7.79414,124.175,"Austronesian, Malayo-Polynesian, Greater Central Philippine, Danaw"
mare1261,"Maremgi",-2.31915,139.673,"Tor-Orya, Tor"
kara1489,"Mandaya",7.50481,126.409,"Austronesian, Malayo-Polynesian, Greater Central Philippine, Central Philippine, Mansakan, Eastern Mansakan"
nucl1622,"Marind",-8.15651,140.009,"Anim, Marind-Boazi-Yaqai, Marindic"
masb1238,"Masbatenyo",12.21453,123.63579,"Austronesian, Malayo-Polynesian, Greater Central Philippine, Central Philippine, Bisayan, Central Bisayan, Peripheral Central Bisayan, Masbate-Sorsogon"
sank1253,"Sankaran Maninka",10.0962,-10.569,"Mande, Western Mande, Manding-Kpelle, Central Mande, Manding-Jogo, Manding-Vai, Manding-Mokole, Manding, East Manding, Manenkan"
yuca1236,"Yucatec Maya Sign Language",20.5,271,"Sign Language, L1 Sign Language, Meemul-Tziij"
muse1242,"Musey",9.81612,15.4115,"Afro-Asiatic, Chadic, Masa, North Masa, Marba-Musey-Ham"
mekw1241,"Mekwei",-2.52264,140.326,"Nimboranic, Outer Nimboranic"
mora1239,"Moraid",-1.04083,131.965,"West Bird's Head, South West Bird's Head"
masi1268,"Masikoro Malagasy",-22.5582,43.8156,"Austronesian, Malayo-Polynesian, Basap-Greater Barito, Greater Barito linkage, Southeast Barito, Malagasic, Southwestern Malagasic, South West-Central Malagasic, Nuclear South West-Central Malagasic, Inland-Western Malagasic, Western Malagasic"
saba1263,"Sabah Malay",4.64808,117.024,"Austronesian, Malayo-Polynesian, Malayo-Chamic, Malayic, Nuclear Malayic, East Borneo Malay, Banjar-Berau-Brunei Malay, Berau-Brunei Malay, Bruneic Malay"
made1252,"Ma (Democratic Republic of Congo)",3.69351,26.9939,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Cameroun-Ubangian, Ubangi, Mbaic"
mans1262,"Mansaka",6.79221,126.181,"Austronesian, Malayo-Polynesian, Greater Central Philippine, Central Philippine, Mansakan, Eastern Mansakan"
molo1262,"Molof",-3.41946,140.557,""
agus1235,"Agusan Manobo",8.62731,125.742,"Austronesian, Malayo-Polynesian, Greater Central Philippine, Manobo, Central and Southern Manobo, East-West-Central Manobo, East and Central Manobo, East Manobo"
vure1239,"Vurës",-13.905677,167.451412,"Austronesian, Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, North and Central Vanuatu, Northern Vanuatu, Torres-Banks linkage"
nucl1452,"Mombum",-8.27141,138.773,"Mombum-Koneraw"
mari1442,"Maritsauá",-11.5833,306.0333,"Tupian, Eastern Tupian, Yuruna, Unclassified Yuruna"
caac1237,"Caac",-20.4114,164.578,"Austronesian, Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Southern Melanesian, New Caledonian, Mainland New Caledonian, Northern New Caledonian, Extreme Northern New Caledonian, Kum-Nel-Yua-Cac"
mong1264,"Mongolian Sign Language",48.6852,107.528,"Sign Language, L1 Sign Language, RSLic, Nuclear RSLic"
west2535,"West Masela",-8.1804,129.833,"Austronesian, Malayo-Polynesian, Timor-Babar, Southwest Maluku, Babar, South Babar, Masela-South Babar"
muso1238,"Musom",-6.53817,146.93,"Austronesian, Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic linkage, North New Guinea linkage, Huon Gulf, Markham, Lower Markham, Busu, Musom-Sirak"
masl1241,"Maslam",12.1918,14.8873,"Afro-Asiatic, Chadic, Biu-Mandara, North Biu-Mandara, Kotoko-Buduma, Kotoko Septentrional, Kotoko Septentrional 1"
mans1259,"Mansoanka",12.8218,-15.9202,"Atlantic-Congo"
more1258,"Moresada",-4.57497,144.988,"Nuclear Trans New Guinea, Madang, Kalamic-South Adelbert, South Adelbert, Osum-Wadaginam-Pomoikan, Pomoikan, Anamuxric"
arua1260,"Aruamu",-4.28957,144.842,"Ramu, Lower Ramu, Ruboni, Mikarewan"
moma1243,"Momare",-6.3409,147.79,"Nuclear Trans New Guinea, Finisterre-Huon, Huon, Eastern Huon, Trans Vitiaz, Huon Tip, Sopac"
cota1241,"Cotabato Manobo",6.39417,124.234,"Austronesian, Malayo-Polynesian, Greater Central Philippine, Manobo, Central and Southern Manobo, South Manobo, Sarangani-Tasaday-Cotabato"
anyi1244,"Anyin Morofo",6.1627,-4.64232,"Atlantic-Congo, Volta-Congo, Kwa Volta-Congo, Nyo, Potou-Tano, Tano, Central Tano, Bia, Northern Bia, Anyinic"
muni1257,"Munit",-5.24329,145.548,"Nuclear Trans New Guinea, Madang, Croisilles, Mabuso, Kokon"
mual1241,"Mualang",0.31083,111.077,"Austronesian, Malayo-Polynesian, Malayo-Chamic, Malayic, Ibanic, Iban-Mualang-Seberuang"
mono1273,"Mono-Alu",-7.05102,155.76,"Austronesian, Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic linkage, Meso Melanesian linkage, New Ireland-Northwest Solomonic linkage, St George linkage, Northwest Solomonic, Mono-Uruavan"
muri1260,"Murik (Papua New Guinea)",-3.86959,144.166,"Lower Sepik, Nor"
unaa1239,"Una",-4.69676,140.1,"Nuclear Trans New Guinea, Mek, Eastern Mek"
mung1269,"Munggui",-1.66773,135.918,"Austronesian, Malayo-Polynesian, Eastern Malayo-Polynesian, South Halmahera-West New Guinea, Cenderawasih Bay, Yapen, Central-Western Yapen, Central Yapen"
maiw1251,"Maiwa (Papua New Guinea)",-9.69836,149.274,"Dagan, Central Dagan"
mosk1236,"Moskona",-1.62201,133.145,"East Bird's Head, Meax"
mbee1250,"Mbe'",6.25838,11.0906,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Wide Grassfields, Narrow Grassfields, Mbam-Nkam, Nkambe"
mont1280,"Montol",9.01778,9.65014,"Afro-Asiatic, Chadic, West Chadic, West Chadic A, West Chadic A.2-3, West Chadic A.3, Goemaic"
mato1250,"Mator-Taigi-Karagas",53.4349,102.856,"Uralic, Samoyedic"
mata1288,"Matagalpa",13.0333,274,"Misumalpan, Sumalpan, Matagalpan"
toto1305,"Totontepec Mixe",17.2157,263.9821,"Mixe-Zoque, Mixe, Oaxaca Mixe"
wich1262,"Wichí Lhamtés Nocten",-21.988,296.4029,"Matacoan, Mataguayo II, Wichi"
muon1246,"Muong",20.7374,105.186,"Austroasiatic, Vietic, Viet-Muong, Muongic"
mewa1249,"Mewari",24.57,73.68,"Indo-European, Classical Indo-European, Indo-Iranian, Indo-Aryan, Middle-Modern Indo-Aryan, Continental Indo-Aryan, Midlands Indo-Aryan, Apabhramsic, Gujarati-Rajasthani, Rajasthani, Mewaric"
yora1241,"Yora",-11.3704,287.9591,"Pano-Tacanan, Panoan, Mainline Pano, Pano Nawa, Headwaters Pano, Yaminawa Complex"
mota1237,"Mota",-13.835361,167.690924,"Austronesian, Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, North and Central Vanuatu, Northern Vanuatu, Torres-Banks linkage"
tutu1243,"Tututepec Mixtec",16.11351,262.44031,"Otomanguean, Eastern Otomanguean, Amuzgo-Mixtecan, Mixtecan, Mixtec-Cuicatec, Mixtec, Coast Mixtec, East Coast Mixtec"
asar1240,"Asaro'o",-5.68263,146.508,"Nuclear Trans New Guinea, Finisterre-Huon, Finisterre-Saruwaged, Warup, Nuclear Warup, Molet-Asaroo"
maga1264,"Southern Binukidnon",9.49196,122.769,"Austronesian, Malayo-Polynesian, Greater Central Philippine, Central Philippine, Bisayan, Negrosanon"
tida1235,"Tidaá Mixtec",17.4142,262.6667,"Otomanguean, Eastern Otomanguean, Amuzgo-Mixtecan, Mixtecan, Mixtec-Cuicatec, Mixtec, Eastern Alta Mixtec"
nabi1239,"Nabi-Metan",-3.52828,142.329,"Nuclear Torricelli, Wapei-Palei, Central Torricelli, Wapeic"
mund1325,"Mundang",9.83195,14.4751,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Cameroun-Ubangian, Mbumic, Northern Mbum, Tupuri-Mundang-Mambai, Mundangic"
mubi1246,"Mubi",12.6893,19.5902,"Afro-Asiatic, Chadic, East Chadic, East Chadic B, East Chadic B.1, Mubic"
mbuu1238,"Ajumbu",6.53792,10.2556,"Atlantic-Congo, Volta-Congo, Benue-Congo, Bantoid, Southern Bantoid, Yemne-Kimbi"
medn1235,"Mednyj Aleut",54.6601,167.782,"Eskimo-Aleut, Aleutic"
medi1245,"Media Lengua",-1.04518,281.4608,"Mixed Language, Spanish-Quechua"
musg1254,"Musgu",10.8439,15.1065,"Afro-Asiatic, Chadic, Biu-Mandara, North Biu-Mandara, Musguic, Musgu-Mbara"
mund1326,"Mündü",4.22755,29.9967,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Cameroun-Ubangian, Ubangi, Mundu-Baka, Eastern Mundu-Baka"
musi1241,"Musi",-2.93987,103.945,"Austronesian, Malayo-Polynesian, Malayo-Chamic, Malayic, Nuclear Malayic, Central Sumatran Malay, Music"
mabi1242,"Mabire",11.698,18.6282,"Afro-Asiatic, Chadic, East Chadic, East Chadic B, East Chadic B.1, Dangla-Mabire-Birgit"
mugo1238,"Mugom",29.59203,82.4549,"Sino-Tibetan, Bodic, Bodish, Early Old Tibetan, Middle Old Tibetan, Late Old Tibetan, Central Tibetan, South-Western Tibetic, Mustangic"
maiw1249,"Maiwala",-10.3282,150.33,"Austronesian, Malayo-Polynesian, Eastern Malayo-Polynesian, Oceanic, Western Oceanic linkage, Papuan Tip linkage, Nuclear Papuan Tip linkage, North Papuan Mainland-D'Entrecasteaux linkage, Are-Taupota linkage, Taupota linkage, Nuclear Taupota linkage, Eastern Taupota"
nyon1241,"Nyong",7.274185,11.061485,"Atlantic-Congo, Volta-Congo, North Volta-Congo, Cameroun-Ubangian, Central Adamawa, Samba-Duru, Southern Samba-Duru, Sambaic, Samba-Leko-Perema-Mumbake, Perema-Mumbake"
